directed-random-big, 0, directed-random-big, 10000, 0, 64, 0
directed-random-big, 0, directed-random-big, 100000, 0, 64, 0
directed-random-big, 0, directed-random-big, 120000, 0, 64, 0
directed-random-big, 0, directed-random-big, 140000, 0, 64, 0
directed-random-big, 0, directed-random-big, 140000, 0, 64, 0
directed-random-big, 0, directed-random-big, 20000, 0, 64, 0
directed-random-big, 0, directed-random-big, 220000, 0, 64, 0
directed-random-big, 0, directed-random-big, 240000, 0, 64, 0
directed-random-big, 10000, directed-random-big, 0, 64, 0, 0
directed-random-big, 10000, directed-random-big, 110000, 1, 51, 12
directed-random-big, 10000, directed-random-big, 20000, 12, 38, 14
directed-random-big, 10000, directed-random-big, 260000, 0, 48, 16
directed-random-big, 10000, directed-random-big, 80000, 2, 49, 13
directed-random-big, 100000, directed-random-big, 0, 64, 0, 0
directed-random-big, 100000, directed-random-big, 120000, 4, 9, 51
directed-random-big, 100000, directed-random-big, 120000, 5, 11, 48
directed-random-big, 100000, directed-random-big, 140000, 5, 13, 46
directed-random-big, 100000, directed-random-big, 250000, 6, 15, 43
directed-random-big, 100000, directed-random-big, 30000, 46, 5, 13
directed-random-big, 100000, directed-random-big, 40000, 39, 4, 21
directed-random-big, 110000, directed-random-big, 10000, 60, 1, 3
directed-random-big, 110000, directed-random-big, 140000, 11, 14, 39
directed-random-big, 110000, directed-random-big, 190000, 11, 15, 37
directed-random-big, 110000, directed-random-big, 200000, 12, 9, 42
directed-random-big, 110000, directed-random-big, 240000, 8, 11, 42
directed-random-big, 110000, directed-random-big, 50000, 44, 3, 17
directed-random-big, 110000, directed-random-big, 70000, 38, 3, 23
directed-random-big, 120000, directed-random-big, 0, 64, 0, 0
directed-random-big, 120000, directed-random-big, 100000, 45, 1, 18
directed-random-big, 120000, directed-random-big, 100000, 45, 2, 17
directed-random-big, 120000, directed-random-big, 170000, 11, 13, 40
directed-random-big, 120000, directed-random-big, 170000, 8, 13, 43
directed-random-big, 120000, directed-random-big, 170000, 9, 11, 44
directed-random-big, 120000, directed-random-big, 180000, 10, 11, 43
directed-random-big, 120000, directed-random-big, 30000, 52, 5, 7
directed-random-big, 120000, directed-random-big, 60000, 40, 3, 21
directed-random-big, 120000, directed-random-big, 80000, 27, 3, 34
directed-random-big, 130000, directed-random-big, 140000, 7, 13, 44
directed-random-big, 130000, directed-random-big, 200000, 8, 11, 45
directed-random-big, 130000, directed-random-big, 30000, 54, 2, 8
directed-random-big, 130000, directed-random-big, 50000, 41, 0, 23
directed-random-big, 130000, directed-random-big, 80000, 37, 7, 20
directed-random-big, 140000, directed-random-big, 0, 64, 0, 0
directed-random-big, 140000, directed-random-big, 0, 64, 0, 0
directed-random-big, 140000, directed-random-big, 100000, 32, 3, 29
directed-random-big, 140000, directed-random-big, 110000, 27, 3, 34
directed-random-big, 140000, directed-random-big, 130000, 28, 8, 28
directed-random-big, 140000, directed-random-big, 180000, 6, 7, 51
directed-random-big, 140000, directed-random-big, 20000, 52, 4, 8
directed-random-big, 140000, directed-random-big, 210000, 5, 12, 47
