undirected-no-random-small, 0, undirected-no-random-small, 10000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 100000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 100000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 100000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 100000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 100000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 100000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 110000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 110000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 110000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 120000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 120000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 120000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 130000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 130000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 130000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 140000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 140000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 20000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 200000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 30000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 30000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 30000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 30000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 30000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 40000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 50000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 60000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 60000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 60000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 60000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 60000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 60000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 70000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 70000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 90000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 90000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 90000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 90000, 0, 64, 0
undirected-no-random-small, 0, undirected-no-random-small, 90000, 0, 64, 0
undirected-no-random-small, 10000, undirected-no-random-small, 0, 64, 0, 0
undirected-no-random-small, 10000, undirected-no-random-small, 100000, 1, 53, 10
undirected-no-random-small, 10000, undirected-no-random-small, 100000, 5, 47, 12
undirected-no-random-small, 10000, undirected-no-random-small, 100000, 5, 47, 12
undirected-no-random-small, 10000, undirected-no-random-small, 100000, 6, 43, 15
undirected-no-random-small, 10000, undirected-no-random-small, 100000, 6, 47, 11
undirected-no-random-small, 10000, undirected-no-random-small, 110000, 2, 45, 17
undirected-no-random-small, 10000, undirected-no-random-small, 110000, 5, 40, 19
undirected-no-random-small, 10000, undirected-no-random-small, 120000, 2, 46, 16
undirected-no-random-small, 10000, undirected-no-random-small, 120000, 4, 48, 12
undirected-no-random-small, 10000, undirected-no-random-small, 130000, 1, 48, 15
undirected-no-random-small, 10000, undirected-no-random-small, 130000, 1, 50, 13
undirected-no-random-small, 10000, undirected-no-random-small, 130000, 3, 48, 13
undirected-no-random-small, 10000, undirected-no-random-small, 160000, 1, 42, 21
undirected-no-random-small, 10000, undirected-no-random-small, 170000, 1, 46, 17
undirected-no-random-small, 10000, undirected-no-random-small, 170000, 3, 43, 18
undirected-no-random-small, 10000, undirected-no-random-small, 20000, 10, 45, 9
undirected-no-random-small, 10000, undirected-no-random-small, 200000, 1, 43, 20
undirected-no-random-small, 10000, undirected-no-random-small, 200000, 1, 52, 11
undirected-no-random-small, 10000, undirected-no-random-small, 210000, 0, 52, 12
undirected-no-random-small, 10000, undirected-no-random-small, 220000, 3, 46, 15
undirected-no-random-small, 10000, undirected-no-random-small, 230000, 2, 53, 9
undirected-no-random-small, 10000, undirected-no-random-small, 30000, 7, 45, 12
undirected-no-random-small, 10000, undirected-no-random-small, 50000, 3, 47, 14
undirected-no-random-small, 10000, undirected-no-random-small, 50000, 6, 43, 15
undirected-no-random-small, 10000, undirected-no-random-small, 50000, 6, 48, 10
undirected-no-random-small, 10000, undirected-no-random-small, 50000, 7, 42, 15
undirected-no-random-small, 10000, undirected-no-random-small, 50000, 7, 44, 13
undirected-no-random-small, 10000, undirected-no-random-small, 60000, 10, 46, 8
undirected-no-random-small, 10000, undirected-no-random-small, 60000, 12, 40, 12
undirected-no-random-small, 10000, undirected-no-random-small, 60000, 3, 44, 17
undirected-no-random-small, 10000, undirected-no-random-small, 70000, 3, 38, 23
undirected-no-random-small, 10000, undirected-no-random-small, 70000, 3, 41, 20
undirected-no-random-small, 10000, undirected-no-random-small, 80000, 3, 38, 23
undirected-no-random-small, 100000, undirected-no-random-small, 0, 64, 0, 0
undirected-no-random-small, 100000, undirected-no-random-small, 0, 64, 0, 0
undirected-no-random-small, 100000, undirected-no-random-small, 0, 64, 0, 0
undirected-no-random-small, 100000, undirected-no-random-small, 0, 64, 0, 0
