rnd-directed-filtered, 1700000, simhash-directed-filtered, 500000, 38, 18, 8
simhash-directed-filtered, 500000, rnd-directed-filtered, 1700000, 31, 22, 11
simhash-directed-filtered, 1500000, undirected-sampling, 1700000, 30, 24, 10
undirected-sampling, 1700000, simhash-directed-filtered, 1500000, 32, 25, 7
lcghash-directed-filtered, 500000, rnd-directed-filtered, 500000, 48, 13, 3
rnd-directed-filtered, 500000, lcghash-directed-filtered, 500000, 43, 14, 7
undirected-filtered, 100000, undirected-sampling, 900000, 27, 24, 13
undirected-sampling, 900000, undirected-filtered, 100000, 42, 13, 9
undirected-filtered, 1700000, undirected-sampling, 900000, 43, 14, 7
undirected-sampling, 900000, undirected-filtered, 1700000, 39, 18, 7
simhash-directed-filtered, 500000, undirected-sampling, 300000, 40, 17, 7
undirected-sampling, 300000, simhash-directed-filtered, 500000, 40, 17, 7
simhash-directed-filtered, 1300000, rnd-directed-filtered, 1700000, 36, 17, 11
rnd-directed-filtered, 1700000, simhash-directed-filtered, 1300000, 32, 18, 14
undirected-sampling, 1700000, lcghash-directed-filtered, 500000, 36, 19, 9
lcghash-directed-filtered, 500000, undirected-sampling, 1700000, 28, 25, 11
rnd-directed-filtered, 1700000, undirected-filtered, 500000, 45, 12, 7
undirected-filtered, 500000, rnd-directed-filtered, 1700000, 40, 19, 5
undirected-sampling, 100000, undirected-sampling, 700000, 27, 29, 8
undirected-sampling, 700000, undirected-sampling, 100000, 41, 17, 6
undirected-filtered, 1500000, undirected-sampling, 1300000, 36, 21, 7
undirected-sampling, 1300000, undirected-filtered, 1500000, 35, 24, 5
lcghash-directed-filtered, 300000, rnd-directed-filtered, 700000, 39, 15, 10
rnd-directed-filtered, 700000, lcghash-directed-filtered, 300000, 47, 14, 3
rnd-directed-filtered, 300000, rnd-directed-filtered, 1500000, 31, 23, 10
rnd-directed-filtered, 1500000, rnd-directed-filtered, 300000, 44, 13, 7
rnd-directed-filtered, 100000, rnd-directed-filtered, 1100000, 25, 31, 8
rnd-directed-filtered, 1100000, rnd-directed-filtered, 100000, 40, 17, 7
undirected-sampling, 1300000, undirected-sampling, 500000, 42, 16, 6
undirected-sampling, 500000, undirected-sampling, 1300000, 37, 18, 9
undirected-sampling, 1500000, rnd-directed-filtered, 1500000, 33, 24, 7
rnd-directed-filtered, 1500000, undirected-sampling, 1500000, 33, 25, 6
undirected-sampling, 100000, simhash-directed-filtered, 300000, 36, 23, 5
simhash-directed-filtered, 300000, undirected-sampling, 100000, 41, 19, 4
simhash-directed-filtered, 1100000, rnd-directed-filtered, 1500000, 26, 27, 11
rnd-directed-filtered, 1500000, simhash-directed-filtered, 1100000, 38, 12, 14
rnd-directed-filtered, 1500000, simhash-directed-filtered, 500000, 38, 18, 8
simhash-directed-filtered, 500000, rnd-directed-filtered, 1500000, 33, 20, 11
lcghash-directed-filtered, 1100000, undirected-filtered, 1300000, 37, 19, 8
undirected-filtered, 1300000, lcghash-directed-filtered, 1100000, 36, 18, 10
undirected-filtered, 300000, undirected-sampling, 1100000, 38, 17, 9
undirected-sampling, 1100000, undirected-filtered, 300000, 41, 12, 11
undirected-sampling, 100000, rnd-directed-filtered, 100000, 29, 26, 9
rnd-directed-filtered, 100000, undirected-sampling, 100000, 28, 28, 8
lcghash-directed-filtered, 1300000, rnd-directed-filtered, 100000, 40, 15, 9
rnd-directed-filtered, 100000, lcghash-directed-filtered, 1300000, 21, 33, 10
rnd-directed-filtered, 100000, undirected-sampling, 1700000, 29, 30, 5
undirected-sampling, 1700000, rnd-directed-filtered, 100000, 48, 11, 5
simhash-directed-filtered, 1300000, lcghash-directed-filtered, 100000, 41, 15, 8
lcghash-directed-filtered, 100000, simhash-directed-filtered, 1300000, 22, 32, 10
simhash-directed-filtered, 500000, rnd-directed-filtered, 1300000, 38, 18, 8
rnd-directed-filtered, 1300000, simhash-directed-filtered, 500000, 40, 14, 10
lcghash-directed-filtered, 100000, rnd-directed-filtered, 300000, 36, 17, 11
rnd-directed-filtered, 300000, lcghash-directed-filtered, 100000, 43, 15, 6
undirected-sampling, 1500000, undirected-filtered, 1100000, 37, 19, 8
simhash-directed-filtered, 1700000, lcghash-directed-filtered, 1100000, 38, 17, 9
lcghash-directed-filtered, 1100000, simhash-directed-filtered, 1700000, 32, 20, 12
lcghash-directed-filtered, 900000, simhash-directed-filtered, 700000, 38, 18, 8
simhash-directed-filtered, 700000, lcghash-directed-filtered, 900000, 37, 20, 7
simhash-directed-filtered, 500000, undirected-filtered, 100000, 45, 13, 6
undirected-filtered, 100000, simhash-directed-filtered, 500000, 30, 25, 9
rnd-directed-filtered, 700000, simhash-directed-filtered, 900000, 32, 21, 11
simhash-directed-filtered, 900000, rnd-directed-filtered, 700000, 39, 16, 9
undirected-filtered, 300000, undirected-filtered, 500000, 33, 21, 10
undirected-filtered, 500000, undirected-filtered, 300000, 36, 21, 7
simhash-directed-filtered, 300000, lcghash-directed-filtered, 300000, 35, 20, 9
lcghash-directed-filtered, 300000, simhash-directed-filtered, 300000, 33, 21, 10
simhash-directed-filtered, 1500000, undirected-filtered, 500000, 36, 20, 8
undirected-filtered, 500000, simhash-directed-filtered, 1500000, 30, 24, 10
lcghash-directed-filtered, 1100000, lcghash-directed-filtered, 300000, 41, 18, 5
lcghash-directed-filtered, 300000, lcghash-directed-filtered, 1100000, 28, 27, 9
lcghash-directed-filtered, 100000, simhash-directed-filtered, 1500000, 31, 25, 8
simhash-directed-filtered, 1500000, lcghash-directed-filtered, 100000, 48, 9, 7
undirected-sampling, 1500000, undirected-filtered, 1700000, 29, 22, 13
undirected-filtered, 1700000, undirected-sampling, 1500000, 31, 21, 12
undirected-sampling, 1700000, simhash-directed-filtered, 1500000, 37, 17, 10
simhash-directed-filtered, 1500000, undirected-sampling, 1700000, 32, 20, 12
undirected-filtered, 700000, undirected-sampling, 1700000, 36, 21, 7
undirected-sampling, 1700000, undirected-filtered, 700000, 33, 19, 12
simhash-directed-filtered, 1100000, rnd-directed-filtered, 100000, 45, 15, 4
rnd-directed-filtered, 100000, simhash-directed-filtered, 1100000, 36, 17, 11
simhash-directed-filtered, 500000, undirected-sampling, 1300000, 30, 24, 10
undirected-sampling, 1300000, simhash-directed-filtered, 500000, 35, 20, 9
undirected-sampling, 100000, rnd-directed-filtered, 300000, 27, 27, 10
rnd-directed-filtered, 300000, undirected-sampling, 100000, 38, 18, 8
lcghash-directed-filtered, 700000, simhash-directed-filtered, 100000, 40, 18, 6
simhash-directed-filtered, 100000, lcghash-directed-filtered, 700000, 28, 32, 4
rnd-directed-filtered, 1500000, lcghash-directed-filtered, 900000, 37, 15, 12
lcghash-directed-filtered, 900000, rnd-directed-filtered, 1500000, 37, 17, 10
lcghash-directed-filtered, 300000, rnd-directed-filtered, 1700000, 31, 19, 14
rnd-directed-filtered, 1700000, lcghash-directed-filtered, 300000, 42, 10, 12
undirected-sampling, 100000, simhash-directed-filtered, 900000, 33, 26, 5
simhash-directed-filtered, 900000, undirected-sampling, 100000, 41, 20, 3
rnd-directed-filtered, 500000, lcghash-directed-filtered, 300000, 33, 20, 11
lcghash-directed-filtered, 300000, rnd-directed-filtered, 500000, 31, 26, 7
undirected-sampling, 1100000, undirected-sampling, 1500000, 40, 14, 10
undirected-sampling, 1500000, undirected-sampling, 1100000, 44, 13, 7
undirected-filtered, 700000, undirected-sampling, 1700000, 39, 19, 6
undirected-sampling, 1700000, undirected-filtered, 700000, 36, 16, 12
undirected-sampling, 1100000, simhash-directed-filtered, 300000, 40, 15, 9
simhash-directed-filtered, 300000, undirected-sampling, 1100000, 33, 18, 13
undirected-filtered, 1300000, undirected-sampling, 1500000, 34, 23, 7
undirected-sampling, 1500000, undirected-filtered, 1300000, 33, 21, 10
lcghash-directed-filtered, 900000, rnd-directed-filtered, 300000, 37, 18, 9
rnd-directed-filtered, 300000, lcghash-directed-filtered, 900000, 31, 26, 7
simhash-directed-filtered, 1500000, undirected-sampling, 500000, 37, 22, 5
