directed-00, 0, directed-00, 1200000, 7, 57, 0
directed-00, 0, naive-00, 1200000, 0, 64, 0
directed-00, 0, naive-00, 1700000, 0, 64, 0
directed-00, 0, undirected-00, 1900000, 0, 64, 0
directed-00, 0, undirected-00, 2100000, 0, 64, 0
directed-00, 0, undirected-00, 3200000, 0, 64, 0
directed-00, 100000, directed-00, 1400000, 1, 62, 1
directed-00, 100000, naive-00, 1400000, 0, 63, 1
directed-00, 100000, naive-00, 1500000, 1, 63, 0
directed-00, 100000, naive-00, 2400000, 1, 63, 0
directed-00, 100000, undirected-00, 300000, 6, 58, 0
directed-00, 1000000, directed-00, 1500000, 37, 25, 2
directed-00, 1000000, directed-00, 1500000, 37, 26, 1
directed-00, 1200000, directed-00, 0, 59, 5, 0
directed-00, 1200000, undirected-00, 2100000, 18, 39, 7
directed-00, 1300000, undirected-00, 1100000, 20, 38, 6
directed-00, 1300000, undirected-00, 900000, 23, 37, 4
directed-00, 1400000, directed-00, 100000, 63, 1, 0
directed-00, 1400000, directed-00, 300000, 54, 9, 1
directed-00, 1400000, directed-00, 600000, 51, 11, 2
directed-00, 1400000, naive-00, 1000000, 22, 33, 9
directed-00, 1400000, naive-00, 800000, 39, 19, 6
directed-00, 1400000, undirected-00, 2200000, 16, 46, 2
directed-00, 1500000, directed-00, 1000000, 40, 20, 4
directed-00, 1500000, directed-00, 1000000, 42, 20, 2
directed-00, 1600000, naive-00, 1200000, 32, 24, 8
directed-00, 1600000, naive-00, 2000000, 36, 26, 2
directed-00, 1600000, undirected-00, 2400000, 23, 38, 3
directed-00, 1700000, undirected-00, 2500000, 19, 41, 4
directed-00, 200000, naive-00, 1100000, 5, 58, 1
directed-00, 200000, undirected-00, 1600000, 0, 64, 0
directed-00, 300000, directed-00, 1400000, 13, 50, 1
directed-00, 300000, undirected-00, 1100000, 2, 60, 2
directed-00, 300000, undirected-00, 1200000, 13, 51, 0
directed-00, 400000, naive-00, 1700000, 6, 57, 1
directed-00, 400000, naive-00, 700000, 18, 44, 2
directed-00, 500000, naive-00, 1200000, 11, 51, 2
directed-00, 500000, naive-00, 2000000, 8, 54, 2
directed-00, 500000, undirected-00, 1000000, 6, 57, 1
directed-00, 500000, undirected-00, 300000, 25, 37, 2
directed-00, 500000, undirected-00, 500000, 20, 43, 1
directed-00, 500000, undirected-00, 900000, 9, 54, 1
directed-00, 600000, directed-00, 1400000, 17, 43, 4
directed-00, 600000, directed-00, 700000, 19, 42, 3
directed-00, 600000, directed-00, 900000, 19, 43, 2
directed-00, 600000, naive-00, 0, 64, 0, 0
directed-00, 600000, undirected-00, 900000, 12, 49, 3
directed-00, 700000, directed-00, 600000, 48, 13, 3
directed-00, 700000, naive-00, 1400000, 18, 40, 6
directed-00, 700000, undirected-00, 1600000, 17, 42, 5
directed-00, 700000, undirected-00, 2700000, 9, 54, 1
directed-00, 800000, naive-00, 2700000, 9, 54, 1
directed-00, 800000, naive-00, 400000, 46, 15, 3
directed-00, 900000, directed-00, 600000, 47, 17, 0
directed-00, 900000, undirected-00, 3100000, 12, 50, 2
directed-00, 900000, undirected-00, 3200000, 14, 48, 2
naive-00, 0, directed-00, 600000, 0, 64, 0
naive-00, 0, naive-00, 1100000, 0, 64, 0
naive-00, 0, undirected-00, 400000, 0, 64, 0
naive-00, 100000, naive-00, 1100000, 1, 63, 0
naive-00, 1000000, directed-00, 1400000, 31, 31, 2
naive-00, 1000000, naive-00, 1600000, 29, 28, 7
naive-00, 1000000, undirected-00, 1000000, 26, 31, 7
naive-00, 1100000, directed-00, 200000, 62, 1, 1
naive-00, 1100000, naive-00, 0, 64, 0, 0
naive-00, 1100000, naive-00, 100000, 64, 0, 0
naive-00, 1100000, undirected-00, 700000, 39, 21, 4
naive-00, 1200000, directed-00, 0, 64, 0, 0
naive-00, 1200000, directed-00, 1600000, 40, 19, 5
naive-00, 1200000, directed-00, 500000, 61, 2, 1
naive-00, 1200000, naive-00, 1900000, 23, 35, 6
naive-00, 1200000, naive-00, 500000, 55, 7, 2
naive-00, 1200000, naive-00, 700000, 54, 5, 5
naive-00, 1400000, directed-00, 100000, 63, 1, 0
naive-00, 1400000, directed-00, 700000, 44, 16, 4
naive-00, 1400000, undirected-00, 600000, 35, 22, 7
naive-00, 1500000, directed-00, 100000, 63, 1, 0
naive-00, 1500000, naive-00, 200000, 62, 2, 0
naive-00, 1500000, naive-00, 2200000, 22, 36, 6
naive-00, 1500000, undirected-00, 1700000, 20, 38, 6
naive-00, 1600000, naive-00, 1000000, 42, 16, 6
naive-00, 1600000, undirected-00, 2000000, 26, 34, 4
naive-00, 1600000, undirected-00, 2500000, 26, 35, 3
